course_name,url,Duration,rating
Género: una mirada participativa en entornos ecológicos y en la vida digital,https://www.edx.org/xseries/javerianax-genero-una-mirada-participativa-en-entornos-ecologicos-y-en-la-vida-digital,,
Technical Leadership,https://www.edx.org/certificates/professional-certificate/washu-technical-leadership,,
Retos y desafíos de los mercados laborales en Latinoamérica,https://www.edx.org/certificates/professional-certificate/urosariox-retos-y-desafios-de-los-mercados-laborales-en-latinoamerica,,
Risk Management,https://www.edx.org/certificates/professional-certificate/nyif-risk-management,,
Geographic Information Systems (GIS),https://www.edx.org/masters/micromasters/dux-geographic-information-systems-gis,,
Mortgage Backed Securities (MBS),https://www.edx.org/certificates/professional-certificate/nyif-mortgage-backed-securities,,
Intellectual Disability Healthcare,https://www.edx.org/xseries/the-university-of-queensland-intellectual-disability-healthcare,,
The Online Doctor of Public Health from The George Washington University,https://www.edx.org/doctorate/online-drph-programs/george-washington-doctor-of-public-health,,
Master’s Degree in Nutritional Sciences,https://www.edx.org/masters/online-masters-in-nutrition/online-master-in-nutritional-sciences-utaustin,,
Professional Writing,https://www.edx.org/bachelors/microbachelors/asux-professional-writing-microbachelors-program,,
Cell Physiology,https://www.edx.org/certificates/professional-certificate/uqx-cell-physiology,,
Statistics for Business Analytics,https://www.edx.org/certificates/professional-certificate/uqx-statistics-for-business-and-economics,,
Fashion Design and Creation,https://www.edx.org/certificates/professional-certificate/hkpolyux-fashion-design-and-creation,,
Leadership in Global Development,https://www.edx.org/masters/micromasters/uqx-leadership-in-global-development-program,,
Text Analytics with Python,https://www.edx.org/certificates/professional-certificate/ucx-text-analytics-with-python,,
Fundamentos de Inteligencia Artificial,https://www.edx.org/certificates/professional-certificate/ibm-fundamentos-de-inteligencia-artificial,,
e-Learning: crea actividades y contenidos para la enseñanza virtual,https://www.edx.org/masters/micromasters/galileox-e-learning-crea-actividades-y-contenidos-para-la-ensenanza-virtual,,
Microeconomics,https://www.edx.org/certificates/professional-certificate/uqx-microeconomics,,
Systems Physiology,https://www.edx.org/certificates/professional-certificate/uqx-systems-physiology,,
IBM: Fundamentos de ciencia de datos,https://www.edx.org/certificates/professional-certificate/ibm-fundamentos-de-ciencia-de-datos,,
Macroeconomics,https://www.edx.org/certificates/professional-certificate/uqx-macroeconomics,,
Inteligencia artificial aplicada,https://www.edx.org/certificates/professional-certificate/ibm-inteligencia-artificial-aplicada,,
Ciencia de datos con Python,https://www.edx.org/certificates/professional-certificate/ibm-ciencia-de-datos-con-python,,
Corporate Innovation,https://www.edx.org/masters/micromasters/uqx-corporate-innovation,,
IBM: Ciencia de datos,https://www.edx.org/certificates/professional-certificate/ibm-ciencia-de-datos,,
Business Leadership,https://www.edx.org/masters/micromasters/uqx-business-leadership,,
"Introduction to Developmental, Social & Clinical Psychology",https://www.edx.org/xseries/the-university-of-queensland-introduction-developmental-social,,
Marketing Digital,https://www.edx.org/certificates/professional-certificate/universidad-galileo-marketing-digital,,
C++ Programming Essentials,https://www.edx.org/certificates/professional-certificate/ibm-c-programming-essentials,,
Blockchain Fundamentals,https://www.edx.org/certificates/professional-certificate/uc-berkeleyx-blockchain-fundamentals,,
